ville_depart;ville_arrivee;distance_train;distance_voiture;tarif_peage
Caen;Sarcelles;214.3;244.4;20.95
Caen;Le Blanc-Mesnil;215.0;244.5;20.95
Caen;Maisons-Alfort;208.4;246.0;19.54
Caen;Lorient;682.9;335.6;0.0
Caen;Villejuif;0.0;241.7;19.54
Caen;Saint-André;0.0;11499.0;51.46
Caen;Fréjus;986.5;1103.9;61.89
Caen;Beauvais;279.2;211.8;14.13
Caen;Narbonne;960.8;960.1;51.8
Caen;Meaux;242.7;279.6;20.95
Caen;Hyères;926.3;1091.7;64.24
Caen;Bobigny;0.0;243.8;20.95
Caen;La Roche-sur-Yon;380.9;372.8;26.82
Caen;Clamart;225.3;237.6;19.77
Caen;Vannes;635.7;294.5;0.0
Caen;Chelles;218.1;259.2;20.95
Caen;Cholet;366.7;308.9;15.28
Caen;Saint-Louis;0.0;11499.0;51.46
Caen;Épinay-sur-Seine;209.1;234.1;20.95
Caen;Saint-Ouen-sur-Seine;205.4;236.5;20.95
Caen;Saint-Quentin;392.6;329.1;23.48
Caen;Bondy;210.0;247.0;20.95
Caen;Bayonne;898.4;787.4;47.11
Caen;Corbeil-Essonnes;234.9;267.1;20.32
Caen;Cagnes-sur-Mer;1025.4;1150.6;63.86
Caen;Vaulx-en-Velin;0.0;697.9;41.41
Caen;Les Abymes;0.0;2017.5;53.3
Caen;Sevran;219.0;253.0;20.95
Caen;Fontenay-sous-Bois;210.8;253.2;20.95
Caen;Sartrouville;212.1;223.6;20.93
Caen;Massy;216.7;243.0;19.77
Caen;Arles;814.8;989.1;50.64
Caen;Saint-Laurent-du-Maroni;0.0;2017.5;53.3
Caen;Albi;1159.1;776.1;29.24
Caen;Laval;217.4;148.9;0.43
Caen;Saint-Herblain;329.7;293.4;0.28
Caen;Gennevilliers;207.2;230.9;20.95
Caen;Suresnes;208.7;231.2;19.54
Caen;Saint-Priest;638.4;709.8;41.99
Caen;Vincennes;206.8;246.5;19.54
Caen;Bastia;0.0;1409.6;73.71
Caen;Martigues;896.0;1007.5;55.48
Caen;Les Sables-d'Olonne;414.6;411.8;27.44
Caen;Grasse;1024.8;1145.5;62.97
Caen;Montrouge;0.0;236.4;19.54
Caen;Aubagne;880.3;1022.1;60.07
Caen;Saint-Malo;204.9;168.7;0.0
Caen;Évreux;110.5;160.9;17.85
Caen;La Courneuve;208.1;239.5;20.95
Caen;Blois;272.0;303.8;23.55
Caen;Brive-la-Gaillarde;911.4;579.5;25.48
Caen;Charleville-Mézières;414.5;474.6;36.47
Caen;Meudon;211.6;233.2;19.54
Caen;Carcassonne;1006.3;932.4;55.76
Caen;Choisy-le-Roi;211.9;249.8;19.77
Caen;Noisy-le-Sec;208.6;247.2;20.95
Caen;Livry-Gargan;0.0;251.5;20.95
Caen;Rosny-sous-Bois;210.8;249.6;20.95
Caen;Talence;736.3;613.9;42.39
Caen;Belfort;615.7;728.6;57.9
Caen;Alfortville;209.9;254.1;19.77
Caen;Chalon-sur-Saône;528.7;568.1;32.97
Caen;Salon-de-Provence;921.0;957.2;54.79
Caen;Sète;895.6;942.6;50.42
Caen;Istres;918.8;982.5;55.7
Caen;Mantes-la-Jolie;210.0;184.4;19.2
Caen;Saint-Germain-en-Laye;216.7;217.5;22.91
Caen;Saint-Brieuc;634.0;231.4;0.0
Caen;Tarbes;997.4;849.5;60.14
Caen;Alès;862.0;869.6;49.62
Caen;Châlons-en-Champagne;382.2;429.3;37.18
Caen;Bagneux;0.0;237.5;19.54
Caen;Puteaux;204.9;226.1;22.93
Caen;Caluire-et-Cuire;0.0;697.3;41.18
Caen;Bron;0.0;704.7;41.47
Caen;Rezé;576.6;302.7;0.28
Caen;Valenciennes;417.6;376.4;29.26
Caen;Châteauroux;446.6;370.5;24.81
Caen;Garges-lès-Gonesse;214.0;244.9;20.95
Caen;Castres;1166.0;798.5;29.24
Caen;Arras;359.5;350.1;23.84
Caen;Melun;243.3;286.6;24.15
Caen;Thionville;538.7;586.0;49.29
Caen;Le Cannet;0.0;1134.0;62.97
Caen;Bourg-en-Bresse;565.6;658.8;36.4
Caen;Anglet;0.0;792.8;47.11
Caen;Angoulême;835.3;471.2;30.54
Caen;Boulogne-sur-Mer;429.6;315.0;26.31
Caen;Wattrelos;0.0;403.7;25.99
Caen;Gap;802.7;906.3;49.21
Caen;Villenave-d'Ornon;733.8;609.7;42.39
Caen;Montélimar;733.1;838.5;42.75
Caen;Compiègne;274.7;308.9;24.09
Caen;Stains;0.0;241.6;20.95
Caen;Gagny;213.7;253.6;20.95
Caen;Colomiers;963.8;847.1;50.81
Caen;Poissy;219.8;209.1;20.39
Caen;Draguignan;0.0;1098.2;61.18
Caen;Douai;383.3;373.5;25.99
Caen;Le Lamentin;0.0;2017.5;53.3
Caen;Bagnolet;0.0;247.2;20.95
Caen;Marcq-en-Barœul;0.0;393.8;25.99
Caen;Saint-Joseph;0.0;11499.0;51.46
Argenteuil;Mulhouse;458.6;559.6;44.55
Argenteuil;Saint-Paul;0.0;11281.2;30.52
Argenteuil;Nancy;326.3;362.7;16.42
Argenteuil;Tourcoing;224.8;233.7;17.52
Argenteuil;Roubaix;233.7;232.0;17.52
Argenteuil;Nanterre;17.4;9.9;0.02
Argenteuil;Vitry-sur-Seine;19.2;42.3;0.0
Argenteuil;Créteil;23.4;36.8;0.0
Argenteuil;Avignon;591.7;714.2;35.72
Argenteuil;Poitiers;307.2;355.9;16.0
Argenteuil;Aubervilliers;0.0;13.6;0.0
Argenteuil;Asnières-sur-Seine;5.2;6.0;0.0
Argenteuil;Colombes;1.8;4.5;0.0
Argenteuil;Dunkerque;289.2;295.8;17.52
Argenteuil;Aulnay-sous-Bois;25.5;23.3;0.0
Argenteuil;Saint-Pierre;0.0;11273.7;30.52
Argenteuil;Versailles;21.6;24.0;2.25
Argenteuil;Le Tampon;0.0;11273.7;30.52
Argenteuil;Courbevoie;6.3;8.3;0.0
Argenteuil;Béziers;747.9;769.7;29.5
Argenteuil;La Rochelle;459.7;489.1;23.25
Argenteuil;Rueil-Malmaison;14.4;13.8;0.7
Argenteuil;Cherbourg-en-Cotentin;322.9;352.1;20.95
Argenteuil;Champigny-sur-Marne;29.2;31.6;0.0
Argenteuil;Pau;745.6;806.5;44.67
Argenteuil;Mérignac;555.9;605.1;28.88
Argenteuil;Saint-Maur-des-Fossés;25.0;34.0;0.0
Argenteuil;Antibes;830.1;937.3;46.12
Argenteuil;Fort-de-France;0.0;2011.9;39.81
Argenteuil;Ajaccio;0.0;1348.0;56.42
Argenteuil;Cannes;821.2;928.3;45.37
Argenteuil;Saint-Nazaire;413.1;445.3;34.56
Argenteuil;Mamoudzou;0.0;11137.0;30.52
Argenteuil;Drancy;22.6;18.2;0.0
Argenteuil;Noisy-le-Grand;27.1;32.7;0.14
Argenteuil;Issy-les-Moulineaux;20.0;18.6;0.0
Argenteuil;Cergy;20.0;23.8;0.0
Argenteuil;Levallois-Perret;12.4;8.1;0.0
Argenteuil;Colmar;505.5;570.1;40.33
Argenteuil;Calais;310.4;280.3;17.19
Argenteuil;Pessac;549.5;610.0;28.88
Argenteuil;Vénissieux;414.6;493.9;19.67
Argenteuil;Évry-Courcouronnes;42.6;60.4;2.48
Argenteuil;Clichy;0.0;7.9;0.0
Argenteuil;Valence;501.8;591.7;24.0
Argenteuil;Ivry-sur-Seine;17.4;37.6;0.0
Argenteuil;Bourges;224.2;261.0;15.22
Argenteuil;Quimper;562.8;570.1;24.43
Argenteuil;Cayenne;0.0;2011.9;39.81
Argenteuil;Antony;22.9;37.2;2.48
Argenteuil;Troyes;191.5;195.1;7.95
Argenteuil;La Seyne-sur-Mer;724.8;861.1;45.04
Argenteuil;Villeneuve-d'Ascq;218.0;223.1;17.52
Argenteuil;Montauban;721.9;637.6;14.23
Argenteuil;Pantin;15.6;16.4;0.0
Argenteuil;Chambéry;469.6;591.9;30.19
Argenteuil;Niort;396.8;425.3;22.07
Argenteuil;Neuilly-sur-Seine;0.0;11.1;0.0
Argenteuil;Sarcelles;14.1;15.2;0.0
Argenteuil;Le Blanc-Mesnil;24.3;19.2;0.0
Argenteuil;Maisons-Alfort;19.9;34.8;0.0
Argenteuil;Lorient;501.1;507.9;24.43
Argenteuil;Villejuif;0.0;27.1;0.0
Argenteuil;Saint-André;0.0;11273.7;30.52
Argenteuil;Fréjus;799.4;898.9;44.6
Argenteuil;Beauvais;84.6;72.2;2.14
Argenteuil;Narbonne;756.3;802.6;31.1
Argenteuil;Meaux;54.1;54.3;0.0
Argenteuil;Hyères;736.8;886.7;46.57
Argenteuil;Bobigny;0.0;18.5;0.0
Argenteuil;La Roche-sur-Yon;423.2;427.2;42.28
Argenteuil;Clamart;33.2;32.6;2.48
Argenteuil;Vannes;449.7;466.8;24.43
Argenteuil;Chelles;29.5;33.8;0.0
Argenteuil;Cholet;336.2;363.3;30.74
Argenteuil;Saint-Louis;0.0;11273.7;30.52
Argenteuil;Épinay-sur-Seine;8.9;8.0;0.0
Argenteuil;Saint-Ouen-sur-Seine;13.3;11.2;0.0
Argenteuil;Saint-Quentin;151.8;166.8;15.19
Argenteuil;Bondy;21.4;21.7;0.0
Argenteuil;Bayonne;714.2;781.8;33.6
Argenteuil;Corbeil-Essonnes;46.2;62.1;3.03
Argenteuil;Cagnes-sur-Mer;839.0;945.6;46.57
Argenteuil;Vaulx-en-Velin;0.0;492.9;24.12
Argenteuil;Les Abymes;0.0;2011.9;39.81
Argenteuil;Sevran;28.5;27.7;0.0
Argenteuil;Fontenay-sous-Bois;22.3;27.9;0.0
Argenteuil;Sartrouville;23.8;7.0;0.0
Argenteuil;Massy;28.3;38.0;2.48
Argenteuil;Arles;626.2;784.1;33.35
Argenteuil;Saint-Laurent-du-Maroni;0.0;2011.9;39.81
Argenteuil;Albi;967.2;695.7;13.98
Argenteuil;Laval;300.4;289.3;23.72
Argenteuil;Saint-Herblain;379.5;394.4;34.56
Argenteuil;Gennevilliers;10.0;5.5;0.0
Argenteuil;Suresnes;11.5;13.8;0.7
Argenteuil;Saint-Priest;418.7;504.8;24.7
Argenteuil;Vincennes;18.2;24.3;0.0
Argenteuil;Bastia;0.0;1204.7;56.42
Argenteuil;Martigues;703.2;802.5;38.19
Argenteuil;Les Sables-d'Olonne;455.8;466.1;42.9
Argenteuil;Grasse;837.7;940.5;45.68
Argenteuil;Montrouge;0.0;21.8;0.0
Argenteuil;Aubagne;687.5;817.1;42.4
Argenteuil;Saint-Malo;412.8;396.7;20.95
Argenteuil;Évreux;96.6;91.5;5.51
Argenteuil;La Courneuve;17.4;14.2;0.0
Argenteuil;Blois;180.0;200.4;8.46
Argenteuil;Brive-la-Gaillarde;448.6;499.1;10.22
Argenteuil;Charleville-Mézières;252.2;249.3;15.53
Argenteuil;Meudon;23.0;21.0;0.0
Argenteuil;Carcassonne;809.4;782.1;23.32
Argenteuil;Choisy-le-Roi;23.3;41.8;0.0
Argenteuil;Noisy-le-Sec;20.0;21.9;0.0
Argenteuil;Livry-Gargan;0.0;26.1;0.0
Argenteuil;Rosny-sous-Bois;22.2;24.3;0.0
Argenteuil;Talence;552.3;608.3;28.88
Argenteuil;Belfort;427.2;457.3;12.39
Argenteuil;Alfortville;21.4;36.5;0.0
Argenteuil;Chalon-sur-Saône;340.2;363.1;15.68
Argenteuil;Salon-de-Provence;728.2;752.2;37.5
Argenteuil;Sète;695.2;785.1;29.72
Argenteuil;Istres;724.2;777.5;38.41
Argenteuil;Mantes-la-Jolie;43.9;52.2;4.03
Argenteuil;Saint-Germain-en-Laye;26.5;12.8;0.0
Argenteuil;Saint-Brieuc;433.0;459.4;20.95
Argenteuil;Tarbes;797.6;843.9;46.78
Argenteuil;Alès;674.0;712.2;28.92
Argenteuil;Châlons-en-Champagne;268.0;204.0;16.23
Argenteuil;Bagneux;0.0;24.0;0.0
Argenteuil;Puteaux;8.9;10.2;0.0
Argenteuil;Caluire-et-Cuire;0.0;492.3;23.89
Argenteuil;Bron;0.0;499.7;24.18
Argenteuil;Rezé;372.6;395.4;33.65
Argenteuil;Valenciennes;259.4;209.8;20.79
Argenteuil;Châteauroux;253.0;285.9;9.55
Argenteuil;Garges-lès-Gonesse;17.4;17.4;0.0
Argenteuil;Castres;969.1;718.1;13.98
Argenteuil;Arras;267.6;183.5;15.37
Argenteuil;Melun;54.7;73.2;4.24
Argenteuil;Thionville;352.9;360.7;28.34
Argenteuil;Le Cannet;0.0;929.0;45.68
Argenteuil;Bourg-en-Bresse;377.2;453.8;19.11
Argenteuil;Anglet;0.0;787.2;33.6
Argenteuil;Angoulême;411.3;465.7;17.04
Argenteuil;Boulogne-sur-Mer;242.5;247.3;17.19
Argenteuil;Wattrelos;0.0;237.0;17.52
Argenteuil;Gap;601.7;701.3;31.92
Argenteuil;Villenave-d'Ornon;554.3;604.1;28.88
Argenteuil;Montélimar;538.2;633.5;25.46
Argenteuil;Compiègne;86.3;83.6;3.14
Argenteuil;Stains;0.0;14.1;0.0
Argenteuil;Gagny;25.1;28.3;0.0
Argenteuil;Colomiers;909.3;696.8;18.23
Argenteuil;Poissy;31.2;23.0;2.64
Argenteuil;Draguignan;0.0;893.2;43.89
Argenteuil;Douai;245.7;206.9;17.52
Argenteuil;Le Lamentin;0.0;2011.9;39.81
Argenteuil;Bagnolet;0.0;21.9;0.0
Argenteuil;Marcq-en-Barœul;0.0;227.2;17.52
Argenteuil;Saint-Joseph;0.0;11273.7;30.52
Mulhouse;Saint-Paul;0.0;10897.2;0.0
Mulhouse;Nancy;235.6;194.6;1.5
Mulhouse;Tourcoing;658.6;640.7;14.4
Mulhouse;Roubaix;656.2;636.9;14.4
Mulhouse;Nanterre;413.9;544.4;42.07
Mulhouse;Vitry-sur-Seine;413.5;531.4;42.07
Mulhouse;Créteil;410.6;459.6;16.37
Mulhouse;Avignon;565.9;603.7;55.73
Mulhouse;Poitiers;729.3;746.3;49.83
Mulhouse;Aubervilliers;0.0;543.0;42.07
Mulhouse;Asnières-sur-Seine;410.0;547.7;42.07
Mulhouse;Colombes;412.7;547.3;42.07
Mulhouse;Dunkerque;658.1;736.2;37.14
Mulhouse;Aulnay-sous-Bois;420.0;484.7;17.35
Mulhouse;Saint-Pierre;0.0;10889.6;0.0
Mulhouse;Versailles;425.4;539.2;42.3
Mulhouse;Le Tampon;0.0;10889.6;0.0
Mulhouse;Courbevoie;413.6;543.8;42.07
Mulhouse;Béziers;708.8;739.3;68.56
Mulhouse;La Rochelle;881.4;879.5;57.08
Mulhouse;Rueil-Malmaison;418.3;542.0;42.07
Mulhouse;Cherbourg-en-Cotentin;719.0;884.2;61.84
Mulhouse;Champigny-sur-Marne;413.3;462.1;16.37
Mulhouse;Pau;1236.6;1048.5;66.77
Mulhouse;Mérignac;1042.2;863.1;48.27
Mulhouse;Saint-Maur-des-Fossés;412.2;459.3;16.37
Mulhouse;Antibes;831.6;714.3;12.76
Mulhouse;Fort-de-France;0.0;2266.3;55.68
Mulhouse;Ajaccio;0.0;1078.5;1.54
Mulhouse;Cannes;821.2;724.0;13.15
Mulhouse;Saint-Nazaire;805.7;917.3;66.14
Mulhouse;Mamoudzou;0.0;10753.0;0.0
Mulhouse;Drancy;417.1;480.8;17.35
Mulhouse;Noisy-le-Grand;414.4;463.7;17.28
Mulhouse;Issy-les-Moulineaux;412.4;535.0;42.07
Mulhouse;Cergy;434.9;515.9;17.35
Mulhouse;Levallois-Perret;408.6;542.9;42.07
Mulhouse;Colmar;36.8;49.9;0.0
Mulhouse;Calais;709.9;729.9;59.91
Mulhouse;Pessac;1041.1;867.9;48.15
Mulhouse;Vénissieux;409.2;380.4;39.68
Mulhouse;Évry-Courcouronnes;430.0;504.7;42.07
Mulhouse;Clichy;0.0;544.6;42.07
Mulhouse;Valence;457.0;481.2;44.01
Mulhouse;Ivry-sur-Seine;409.8;532.1;42.07
Mulhouse;Bourges;621.6;497.6;33.37
Mulhouse;Quimper;1009.2;1056.2;66.16
Mulhouse;Cayenne;0.0;2266.3;55.68
Mulhouse;Antony;415.1;522.3;42.07
Mulhouse;Troyes;641.9;310.2;9.29
Mulhouse;La Seyne-sur-Mer;703.4;750.6;65.05
Mulhouse;Villeneuve-d'Ascq;644.3;663.5;39.11
Mulhouse;Montauban;1109.1;804.9;48.14
Mulhouse;Pantin;410.1;541.6;42.07
Mulhouse;Chambéry;449.4;374.8;4.8
Mulhouse;Niort;800.5;815.7;55.89
Mulhouse;Neuilly-sur-Seine;0.0;542.1;42.07
Mulhouse;Sarcelles;420.1;492.9;17.35
Mulhouse;Le Blanc-Mesnil;418.8;483.8;17.35
Mulhouse;Maisons-Alfort;407.2;535.3;42.07
Mulhouse;Lorient;947.5;994.0;66.16
Mulhouse;Villejuif;0.0;528.1;42.07
Mulhouse;Saint-André;0.0;10889.6;0.0
Mulhouse;Fréjus;791.9;788.4;64.61
Mulhouse;Beauvais;472.7;562.6;19.9
Mulhouse;Narbonne;732.5;765.9;69.17
Mulhouse;Meaux;537.4;473.1;22.23
Mulhouse;Hyères;726.3;776.1;66.58
Mulhouse;Bobigny;0.0;479.9;17.35
Mulhouse;La Roche-sur-Yon;827.0;861.3;60.52
Mulhouse;Clamart;429.0;531.3;42.07
Mulhouse;Vannes;902.1;952.9;66.16
Mulhouse;Chelles;424.0;470.3;17.03
Mulhouse;Cholet;812.7;795.9;48.98
Mulhouse;Saint-Louis;0.0;10889.6;0.0
Mulhouse;Épinay-sur-Seine;414.9;492.0;17.35
Mulhouse;Saint-Ouen-sur-Seine;417.1;546.1;42.07
Mulhouse;Saint-Quentin;546.2;557.2;32.92
Mulhouse;Bondy;415.9;475.1;17.35
Mulhouse;Bayonne;1210.8;1036.3;52.87
Mulhouse;Corbeil-Essonnes;433.7;500.0;41.35
Mulhouse;Cagnes-sur-Mer;841.7;705.0;12.16
Mulhouse;Vaulx-en-Velin;0.0;369.6;39.68
Mulhouse;Les Abymes;0.0;2266.3;55.68
Mulhouse;Sevran;422.8;484.6;17.61
Mulhouse;Fontenay-sous-Bois;407.7;474.0;17.35
Mulhouse;Sartrouville;420.6;553.5;44.53
Mulhouse;Massy;420.5;520.2;42.07
Mulhouse;Arles;600.6;673.6;53.36
Mulhouse;Saint-Laurent-du-Maroni;0.0;2266.3;55.68
Mulhouse;Albi;1223.9;813.0;46.86
Mulhouse;Laval;677.1;775.4;65.45
Mulhouse;Saint-Herblain;764.2;866.3;66.14
Mulhouse;Gennevilliers;418.8;548.2;42.07
Mulhouse;Suresnes;415.4;541.3;42.07
Mulhouse;Saint-Priest;405.1;381.7;40.26
Mulhouse;Vincennes;405.4;536.7;42.07
Mulhouse;Bastia;0.0;935.2;1.54
Mulhouse;Martigues;681.8;692.0;58.21
Mulhouse;Les Sables-d'Olonne;860.6;900.2;61.14
Mulhouse;Grasse;830.6;732.5;13.15
Mulhouse;Montrouge;0.0;530.9;42.07
Mulhouse;Aubagne;666.1;706.6;62.41
Mulhouse;Saint-Malo;852.1;906.3;66.16
Mulhouse;Évreux;492.8;623.6;46.4
Mulhouse;La Courneuve;411.9;485.2;17.35
Mulhouse;Blois;607.1;590.9;42.29
Mulhouse;Brive-la-Gaillarde;868.1;666.4;44.14
Mulhouse;Charleville-Mézières;468.5;475.2;14.4
Mulhouse;Meudon;415.4;535.2;42.07
Mulhouse;Carcassonne;936.1;827.9;72.13
Mulhouse;Choisy-le-Roi;415.6;528.2;42.07
Mulhouse;Noisy-le-Sec;414.9;477.3;17.35
Mulhouse;Livry-Gargan;0.0;477.1;17.35
Mulhouse;Rosny-sous-Bois;411.4;474.9;17.35
Mulhouse;Talence;1038.6;862.7;48.15
Mulhouse;Belfort;44.6;42.0;3.94
Mulhouse;Alfortville;408.6;532.5;42.07
Mulhouse;Chalon-sur-Saône;251.7;255.1;31.03
Mulhouse;Salon-de-Provence;706.8;641.7;57.51
Mulhouse;Sète;667.2;715.6;53.92
Mulhouse;Istres;704.5;667.0;58.42
Mulhouse;Mantes-la-Jolie;452.7;584.4;44.92
Mulhouse;Saint-Germain-en-Laye;425.9;556.2;45.54
Mulhouse;Saint-Brieuc;883.4;940.7;66.16
Mulhouse;Tarbes;1288.6;1010.3;64.23
Mulhouse;Alès;633.6;620.2;46.6
Mulhouse;Châlons-en-Champagne;443.6;352.8;1.69
Mulhouse;Bagneux;0.0;530.3;42.07
Mulhouse;Puteaux;412.7;542.0;42.07
Mulhouse;Caluire-et-Cuire;0.0;373.9;39.68
Mulhouse;Bron;0.0;376.5;39.74
Mulhouse;Rezé;757.4;867.3;65.22
Mulhouse;Valenciennes;623.6;599.4;14.4
Mulhouse;Châteauroux;674.1;563.3;37.39
Mulhouse;Garges-lès-Gonesse;417.8;490.3;17.35
Mulhouse;Castres;1095.9;843.5;68.72
Mulhouse;Arras;565.5;638.2;38.87
Mulhouse;Melun;441.9;429.0;13.18
Mulhouse;Thionville;267.8;303.8;12.44
Mulhouse;Le Cannet;0.0;721.0;13.15
Mulhouse;Bourg-en-Bresse;333.9;302.3;34.95
Mulhouse;Anglet;0.0;1041.7;52.87
Mulhouse;Angoulême;833.4;723.1;36.91
Mulhouse;Boulogne-sur-Mer;728.5;738.2;59.85
Mulhouse;Wattrelos;0.0;634.2;14.4
Mulhouse;Gap;574.3;565.8;47.08
Mulhouse;Villenave-d'Ornon;1040.6;858.6;48.15
Mulhouse;Montélimar;499.8;523.0;45.47
Mulhouse;Compiègne;480.7;555.8;30.16
Mulhouse;Stains;0.0;488.6;17.35
Mulhouse;Gagny;419.6;472.1;17.35
Mulhouse;Colomiers;1036.0;864.1;52.14
Mulhouse;Poissy;430.3;557.6;43.58
Mulhouse;Draguignan;0.0;782.7;63.9
Mulhouse;Douai;589.3;628.0;36.53
Mulhouse;Le Lamentin;0.0;2266.3;55.68
Mulhouse;Bagnolet;0.0;538.1;42.07
Mulhouse;Marcq-en-Barœul;0.0;667.6;39.11
Mulhouse;Saint-Joseph;0.0;10889.6;0.0
Saint-Paul;Nancy;0.0;10939.8;3.36
Saint-Paul;Tourcoing;0.0;11280.7;0.0
Saint-Paul;Roubaix;0.0;11286.2;0.0
Saint-Paul;Nanterre;0.0;11293.6;30.52
Saint-Paul;Vitry-sur-Seine;0.0;11273.3;30.52
Saint-Paul;Créteil;0.0;11267.8;30.52
Saint-Paul;Avignon;0.0;11069.9;22.66
Saint-Paul;Poitiers;0.0;11376.3;23.05
Saint-Paul;Aubervilliers;0.0;11277.9;30.52
Saint-Paul;Asnières-sur-Seine;0.0;11284.1;30.52
Saint-Paul;Colombes;0.0;11288.2;30.52
Saint-Paul;Dunkerque;0.0;11333.5;0.0
Saint-Paul;Aulnay-sous-Bois;0.0;11267.9;28.65
Saint-Paul;Saint-Pierre;0.0;62.4;0.0
Saint-Paul;Versailles;0.0;11298.1;30.74
Saint-Paul;Le Tampon;0.0;78.9;0.0
Saint-Paul;Courbevoie;0.0;11287.2;30.52
Saint-Paul;Béziers;0.0;11207.5;45.16
Saint-Paul;La Rochelle;0.0;11613.2;45.27
Saint-Paul;Rueil-Malmaison;0.0;11287.4;30.52
Saint-Paul;Cherbourg-en-Cotentin;0.0;11635.8;51.46
Saint-Paul;Champigny-sur-Marne;0.0;11259.5;30.52
Saint-Paul;Pau;0.0;11566.6;66.81
Saint-Paul;Mérignac;0.0;11508.5;50.87
Saint-Paul;Saint-Maur-des-Fossés;0.0;11264.8;30.52
Saint-Paul;Antibes;0.0;10842.7;12.66
Saint-Paul;Ajaccio;0.0;11206.9;1.54
Saint-Paul;Cannes;0.0;10852.4;13.15
Saint-Paul;Saint-Nazaire;0.0;11650.7;54.62
Saint-Paul;Drancy;0.0;11271.3;30.52
Saint-Paul;Noisy-le-Grand;0.0;11254.2;30.45
Saint-Paul;Issy-les-Moulineaux;0.0;11279.0;30.52
Saint-Paul;Cergy;0.0;11306.4;30.52
Saint-Paul;Levallois-Perret;0.0;11284.7;30.52
Saint-Paul;Colmar;0.0;10866.6;0.0
Saint-Paul;Calais;0.0;11369.7;0.16
Saint-Paul;Pessac;0.0;11513.2;50.76
Saint-Paul;Vénissieux;0.0;10944.0;17.61
Saint-Paul;Évry-Courcouronnes;0.0;11287.0;30.67
Saint-Paul;Clichy;0.0;11283.3;30.52
Saint-Paul;Valence;0.0;10970.9;16.07
Saint-Paul;Ivry-sur-Seine;0.0;11268.6;30.52
Saint-Paul;Bourges;0.0;11199.4;19.51
Saint-Paul;Quimper;0.0;11828.2;55.12
Saint-Paul;Antony;0.0;11282.3;30.52
Saint-Paul;Troyes;0.0;11194.0;19.08
Saint-Paul;La Seyne-sur-Mer;0.0;10976.3;25.08
Saint-Paul;Villeneuve-d'Ascq;0.0;11282.2;0.0
Saint-Paul;Montauban;0.0;11432.2;57.11
Saint-Paul;Pantin;0.0;11271.9;30.52
Saint-Paul;Chambéry;0.0;10849.7;12.23
Saint-Paul;Niort;0.0;11549.4;44.08
Saint-Paul;Neuilly-sur-Seine;0.0;11287.9;30.52
Saint-Paul;Sarcelles;0.0;11278.6;28.65
Saint-Paul;Le Blanc-Mesnil;0.0;11274.3;30.52
Saint-Paul;Maisons-Alfort;0.0;11265.8;30.52
Saint-Paul;Lorient;0.0;11766.0;55.12
Saint-Paul;Villejuif;0.0;11273.1;30.52
Saint-Paul;Saint-André;0.0;67.3;0.0
Saint-Paul;Fréjus;0.0;10880.8;14.16
Saint-Paul;Beauvais;0.0;11338.2;31.57
Saint-Paul;Narbonne;0.0;11234.1;45.76
Saint-Paul;Meaux;0.0;11225.3;26.88
Saint-Paul;Hyères;0.0;10968.2;23.06
Saint-Paul;Bobigny;0.0;11270.4;30.52
Saint-Paul;La Roche-sur-Yon;0.0;11594.7;40.19
Saint-Paul;Clamart;0.0;11280.9;30.52
Saint-Paul;Vannes;0.0;11724.9;55.12
Saint-Paul;Chelles;0.0;11258.0;29.39
Saint-Paul;Cholet;0.0;11529.3;37.47
Saint-Paul;Saint-Louis;0.0;57.2;0.0
Saint-Paul;Épinay-sur-Seine;0.0;11282.5;30.52
Saint-Paul;Saint-Ouen-sur-Seine;0.0;11280.8;30.52
Saint-Paul;Saint-Quentin;0.0;11228.9;21.37
Saint-Paul;Bondy;0.0;11265.5;30.52
Saint-Paul;Bayonne;0.0;11669.4;72.45
Saint-Paul;Corbeil-Essonnes;0.0;11287.6;30.67
Saint-Paul;Cagnes-sur-Mer;0.0;10833.4;12.11
Saint-Paul;Vaulx-en-Velin;0.0;10947.1;17.19
Saint-Paul;Sevran;0.0;11262.4;28.65
Saint-Paul;Fontenay-sous-Bois;0.0;11264.5;30.52
Saint-Paul;Sartrouville;0.0;11293.8;30.52
Saint-Paul;Massy;0.0;11284.9;30.52
Saint-Paul;Arles;0.0;11086.3;22.23
Saint-Paul;Albi;0.0;11343.1;29.33
Saint-Paul;Laval;0.0;11547.5;53.94
Saint-Paul;Saint-Herblain;0.0;11599.7;54.62
Saint-Paul;Gennevilliers;0.0;11283.1;30.52
Saint-Paul;Suresnes;0.0;11286.1;30.52
Saint-Paul;Saint-Priest;0.0;10937.2;17.19
Saint-Paul;Vincennes;0.0;11265.6;30.52
Saint-Paul;Bastia;0.0;11063.6;1.54
Saint-Paul;Martigues;0.0;11034.9;17.19
Saint-Paul;Les Sables-d'Olonne;0.0;11633.6;40.81
Saint-Paul;Grasse;0.0;10860.8;13.15
Saint-Paul;Montrouge;0.0;11274.8;30.52
Saint-Paul;Aubagne;0.0;11006.3;17.94
Saint-Paul;Saint-Malo;0.0;11678.3;54.65
Saint-Paul;Évreux;0.0;11375.2;36.02
Saint-Paul;La Courneuve;0.0;11275.7;30.52
Saint-Paul;Blois;0.0;11352.0;30.91
Saint-Paul;Brive-la-Gaillarde;0.0;11311.7;46.74
Saint-Paul;Charleville-Mézières;0.0;11142.4;0.0
Saint-Paul;Meudon;0.0;11294.2;30.52
